No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
1,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,407A,,SIAD1,,SIAD1,,,CERAMIC,CERAMIC SINK - SIAD1,כיור חרס,,590*370*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,625,60%,250,17%,293,2,585,1.7,497,17890,1.4,410,,117,40.0%,,,,
2,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,487,,SIAD10,,SIAD10,,,CERAMIC,CERAMIC SINK - SIAD10,כיור חרס,,600*340*110,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,600,60%,240,17%,281,2,562,1.7,477,17890,1.4,393,,112,40.0%,,,,
3,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,488,,SIAD11,,SIAD11,,,CERAMIC,CERAMIC SINK - SIAD11,כיור חרס,,370*370*120,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,565,60%,226,17%,264,2,529,1.7,450,17890,1.4,370,,106,40.0%,,,,
4,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,836,,SIAD12,,SIAD12,,,CERAMIC,CERAMIC SINK - SIAD12,כיור חרס,,600*400*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,600,60%,240,17%,281,2,562,1.7,477,17890,1.4,393,,112,40.0%,,,,
5,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,496,,SIAD13,,SIAD13,,,CERAMIC,CERAMIC SINK - SIAD13,כיור חרס,,415*415*145,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,525,60%,210,17%,246,2,491,1.7,418,17890,1.4,344,,98,40.0%,,,,
6,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,493,,SIAD14,,SIAD14,,,CERAMIC,CERAMIC SINK - SIAD14,כיור חרס,,495*390*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,510,60%,204,17%,239,2,477,1.7,406,17890,1.4,334,,95,40.0%,,,,
7,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,497,,SIAD15,,SIAD15,,,CERAMIC,CERAMIC SINK - SIAD15,כיור חרס,,570*420*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,625,60%,250,17%,293,2,585,1.7,497,17890,1.4,410,,117,40.0%,,,,
8,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,498,,SIAD16,,SIAD16,,,CERAMIC,CERAMIC SINK - SIAD16,כיור חרס,,420*420*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,525,60%,210,17%,246,2,491,1.7,418,17890,1.4,344,,98,40.0%,,,,
9,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,601C,,SIAD17,,SIAD17,,,CERAMIC,CERAMIC SINK - SIAD17,כיור חרס,,400*400*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,525,60%,210,17%,246,2,491,1.7,418,17890,1.4,344,,98,40.0%,,,,
10,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,881,,SIAD18,,SIAD18,,,CERAMIC,CERAMIC SINK - SIAD18,כיור חרס,,600*400*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,625,60%,250,17%,293,2,585,1.7,497,17890,1.4,410,,117,40.0%,,,,
11,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,513,,SIAD19,,SIAD19,,,CERAMIC,CERAMIC SINK - SIAD19,כיור חרס,,420*280*130,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,410,60%,164,17%,192,2,384,1.7,326,17890,1.4,269,,77,40.0%,,,,
12,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,407B,,SIAD2,,SIAD2,,,CERAMIC,CERAMIC SINK - SIAD2,כיור חרס,,490*310*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,580,60%,232,17%,271,2,543,1.7,461,17890,1.4,380,,109,40.0%,,,,
13,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,567,,SIAD20,,SIAD20,,,CERAMIC,CERAMIC SINK - SIAD20,כיור חרס,,255*455*120,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,490,60%,196,17%,229,2,459,1.7,390,17890,1.4,321,,92,40.0%,,,,
14,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,404,,SIAD21,,SIAD21,,,CERAMIC,CERAMIC SINK - SIAD21,כיור חרס,,525*425*170,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,,60%,0,17%,0,2,0,1.7,0,17890,1.4,0,,0,#DIV/0!,,,,
15,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,503,,SIAD22,,SIAD22,,,CERAMIC,CERAMIC SINK - SIAD22,כיור חרס,,700*370*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,630,60%,252,17%,295,2,590,1.7,501,17890,1.4,413,,118,40.0%,,,,
16,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,505,,SIAD23,,SIAD23,,,CERAMIC,CERAMIC SINK - SIAD23,כיור חרס,,600*400*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,630,60%,252,17%,295,2,590,1.7,501,17890,1.4,413,,118,40.0%,,,,
17,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,504,,SIAD24,,SIAD24,,,CERAMIC,CERAMIC SINK - SIAD24,כיור חרס,,600*400*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,500,60%,200,17%,234,2,468,1.7,398,17890,1.4,328,,94,40.0%,,,,
18,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,511,,SIAD25,,SIAD25,,,CERAMIC,CERAMIC SINK - SIAD25,כיור חרס,,500*500*130,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,525,60%,210,17%,246,2,491,1.7,418,17890,1.4,344,,98,40.0%,,,,
19,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,528,,SIAD26,,SIAD26,,,CERAMIC,CERAMIC SINK - SIAD26,כיור חרס,,410*310*150,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,450,60%,180,17%,211,2,421,1.7,358,17890,1.4,295,,84,40.0%,,,,
20,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,530,,SIAD27,,SIAD27,,,CERAMIC,CERAMIC SINK - SIAD27,כיור חרס,,420*420*200,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,,60%,0,17%,0,2,0,1.7,0,17890,1.4,0,,0,#DIV/0!,,,,
21,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,531,,SIAD28,,SIAD28,,,CERAMIC,CERAMIC SINK - SIAD28,כיור חרס,,310*310*145,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,420,60%,168,17%,197,2,393,1.7,334,17890,1.4,275,,79,40.0%,,,,
22,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,541,,SIAD29,,SIAD29,,,CERAMIC,CERAMIC SINK - SIAD29,כיור חרס,,400*400*120,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,,60%,0,17%,0,2,0,1.7,0,17890,1.4,0,,0,#DIV/0!,,,,
23,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,465,,SIAD3,,SIAD3,,,CERAMIC,CERAMIC SINK - SIAD3,כיור חרס,,460*460*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,625,60%,250,17%,293,2,585,1.7,497,17890,1.4,410,,117,40.0%,,,,
24,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,540,,SIAD30,,SIAD30,,,CERAMIC,CERAMIC SINK - SIAD30,כיור חרס,,590*365*100,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,600,60%,240,17%,281,2,562,1.7,477,17890,1.4,393,,112,40.0%,,,,
25,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,546,,SIAD31,,SIAD31,,,CERAMIC,CERAMIC SINK - SIAD31,כיור חרס,,565*400*135,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,560,60%,224,17%,262,2,524,1.7,446,17890,1.4,367,,105,40.0%,,,,
26,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,564,,SIAD32,,SIAD32,,,CERAMIC,CERAMIC SINK - SIAD32,כיור חרס,,550*375*130,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,620,60%,248,17%,290,2,580,1.7,493,17890,1.4,406,,116,40.0%,,,,
27,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,571,,SIAD33,,SIAD33,,,CERAMIC,CERAMIC SINK - SIAD33,כיור חרס,,690*420*110,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,750,60%,300,17%,351,2,702,1.7,597,17890,1.4,491,,140,40.0%,,,,
28,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,584,,SIAD34,,SIAD34,,,CERAMIC,CERAMIC SINK - SIAD34,כיור חרס,,500*355*100,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,500,60%,200,17%,234,2,468,1.7,398,17890,1.4,328,,94,40.0%,,,,
29,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,518,,SIAD35,,SIAD35,,,CERAMIC,CERAMIC SINK - SIAD35,כיור חרס,,590*395*160,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,765,60%,306,17%,358,2,716,1.7,609,17890,1.4,501,,143,40.0%,,,,
30,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,405,,SIAD36,,SIAD36,,,CERAMIC,CERAMIC SINK - SIAD36,כיור חרס,,580*470*135,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,900,60%,360,17%,421,2,842,1.7,716,17890,1.4,590,,168,40.0%,,,,
31,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,469,,SIAD4,,SIAD4,,,CERAMIC,CERAMIC SINK - SIAD4,כיור חרס,,500*400*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,620,60%,248,17%,290,2,580,1.7,493,17890,1.4,406,,116,40.0%,,,,
32,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,466,,SIAD5,,SIAD5,,,CERAMIC,CERAMIC SINK - SIAD5,כיור חרס,,550*430*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,625,60%,250,17%,293,2,585,1.7,497,17890,1.4,410,,117,40.0%,,,,
33,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,468,,SIAD6,,SIAD6,,,CERAMIC,CERAMIC SINK - SIAD6,כיור חרס,,390*390*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,475,60%,190,17%,222,2,445,1.7,378,17890,1.4,311,,89,40.0%,,,,
34,סניטריה,כיורים,CERAMIC SINK,,,מקלחות וחדרי שירותים,ארונות מקלחות,,ADAR,AD,ADAR,,CERAMIC SINK,,,596,,SIAD7,,SIAD7,,,CERAMIC,CERAMIC SINK - SIAD7,כיור חרס,,660*400*140,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,,60%,0,17%,0,2,0,1.7,0,17890,1.4,0,,0,#DIV/0!,,,,
